split,image_path,label_path,klass,disease_code,risk,x0,y0,x1,y1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201102_16.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201102_16.jpeg.json,disease_3,3,1,730.0,25.0,3024.0,3003.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201102_20.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201102_20.jpeg.json,disease_3,3,1,624.0,0.0,3900.0,3003.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201102_27.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201102_27.jpeg.json,disease_3,3,1,1361.0,139.0,3038.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201102_3.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201102_3.jpeg.json,disease_3,3,1,611.0,10.0,4024.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201102_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201102_8.jpeg.json,disease_3,3,1,21.0,962.0,4032.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201111_11.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201111_11.jpeg.json,disease_3,3,1,1184.0,30.0,3164.0,1640.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201111_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201111_13.jpeg.json,disease_3,3,1,660.0,50.0,3693.0,2973.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201111_18.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201111_18.jpeg.json,disease_3,3,1,10.0,0.0,3454.0,3009.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201111_23.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201111_23.jpeg.json,disease_3,3,1,264.0,29.0,3558.0,3020.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201111_24.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201111_24.jpeg.json,disease_3,3,1,814.0,286.0,3134.0,3007.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201111_25.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201111_25.jpeg.json,disease_3,3,1,207.0,310.0,3287.0,2736.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201111_28.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201111_28.jpeg.json,disease_3,3,1,20.0,0.0,3217.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201006_17.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201006_17.jpg.json,disease_3,3,1,726.0,486.0,2632.0,2448.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201006_19.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201006_19.jpg.json,disease_3,3,1,796.0,0.0,2137.0,2692.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201006_20.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201006_20.jpg.json,disease_3,3,1,0.0,1263.0,2847.0,2624.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201014_15.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201014_15.jpg.json,disease_3,3,1,971.0,802.0,2466.0,2749.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201014_19.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201014_19.jpg.json,disease_3,3,1,441.0,1038.0,2287.0,2654.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201014_28.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201014_28.jpg.json,disease_3,3,1,910.0,261.0,2156.0,2313.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201014_40.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201014_40.jpg.json,disease_3,3,1,379.0,552.0,1891.0,2149.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201020_2.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201020_2.jpeg.json,disease_3,3,1,0.0,412.0,4028.0,3019.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201021_11.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201021_11.jpeg.json,disease_3,3,1,15.0,0.0,4032.0,2539.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201021_16.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201021_16.jpeg.json,disease_3,3,1,0.0,12.0,2941.0,3015.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201021_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201021_8.jpeg.json,disease_3,3,1,15.0,17.0,3218.0,2959.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201021_9.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201021_9.jpeg.json,disease_3,3,1,10.0,2.0,3913.0,2964.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201026_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201026_13.jpeg.json,disease_3,3,1,861.0,0.0,3693.0,2562.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201026_16.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201026_16.jpeg.json,disease_3,3,1,0.0,1.0,3082.0,2149.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201026_2.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201026_2.jpeg.json,disease_3,3,1,0.0,967.0,2171.0,2974.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201026_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201026_4.jpeg.json,disease_3,3,1,1016.0,1.0,4023.0,3009.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201026_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201026_7.jpeg.json,disease_3,3,1,335.0,206.0,3542.0,1762.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201102_10.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201102_10.jpeg.json,disease_3,3,1,0.0,0.0,3657.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201102_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201102_13.jpeg.json,disease_3,3,1,912.0,1563.0,3083.0,2984.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201102_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201102_14.jpeg.json,disease_3,3,1,605.0,41.0,3942.0,2988.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201102_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201102_4.jpeg.json,disease_3,3,1,5.0,27.0,2936.0,2974.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201102_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201102_5.jpeg.json,disease_3,3,1,1591.0,1.0,3677.0,2679.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201102_6.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201102_6.jpeg.json,disease_3,3,1,5.0,1.0,3097.0,2298.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201102_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201102_7.jpeg.json,disease_3,3,1,1066.0,892.0,2541.0,2484.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201104_11.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201104_11.jpeg.json,disease_3,3,1,1327.0,659.0,3479.0,1892.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201104_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201104_13.jpeg.json,disease_3,3,1,228.0,441.0,2546.0,1727.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201104_15.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201104_15.jpeg.json,disease_3,3,1,828.0,0.0,3066.0,2634.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201104_2.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201104_2.jpeg.json,disease_3,3,1,1134.0,0.0,2765.0,1740.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201104_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201104_7.jpeg.json,disease_3,3,1,921.0,52.0,4032.0,2833.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201104_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201104_8.jpeg.json,disease_3,3,1,801.0,0.0,2972.0,2421.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201110_10.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201110_10.jpeg.json,disease_3,3,1,1902.0,1214.0,3565.0,3008.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201110_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201110_14.jpeg.json,disease_3,3,1,13.0,16.0,2737.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201110_15.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201110_15.jpeg.json,disease_3,3,1,954.0,726.0,2678.0,2433.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201110_3.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201110_3.jpeg.json,disease_3,3,1,646.0,6.0,3238.0,2106.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201110_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201110_4.jpeg.json,disease_3,3,1,7.0,426.0,2518.0,2800.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201110_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201110_5.jpeg.json,disease_3,3,1,841.0,13.0,2592.0,3021.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201110_6.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201110_6.jpeg.json,disease_3,3,1,2062.0,953.0,3253.0,2099.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201110_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201110_7.jpeg.json,disease_3,3,1,0.0,1295.0,2044.0,1980.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201116_10.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201116_10.jpeg.json,disease_3,3,1,320.0,0.0,3725.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201116_12.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201116_12.jpeg.json,disease_3,3,1,627.0,440.0,4026.0,2554.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201116_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201116_13.jpeg.json,disease_3,3,1,0.0,947.0,4032.0,2974.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201116_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201116_14.jpeg.json,disease_3,3,1,0.0,0.0,3933.0,3008.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201116_3.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201116_3.jpeg.json,disease_3,3,1,1808.0,900.0,2785.0,2600.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201116_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201116_5.jpeg.json,disease_3,3,1,1127.0,319.0,3105.0,2380.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201116_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201116_8.jpeg.json,disease_3,3,1,1529.0,827.0,3233.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201124_1.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201124_1.jpeg.json,disease_3,3,1,7.0,253.0,3379.0,2727.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201124_10.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201124_10.jpeg.json,disease_3,3,1,968.0,1017.0,4020.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201124_11.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201124_11.jpeg.json,disease_3,3,1,13.0,693.0,3525.0,3020.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201124_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201124_13.jpeg.json,disease_3,3,1,1001.0,0.0,3265.0,2474.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201124_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201124_14.jpeg.json,disease_3,3,1,1161.0,13.0,3692.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201124_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201124_7.jpeg.json,disease_3,3,1,1014.0,767.0,4032.0,2574.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201124_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201124_8.jpeg.json,disease_3,3,1,1962.0,1538.0,2558.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_9662e_20201124_9.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_9662e_20201124_9.jpeg.json,disease_3,3,1,721.0,910.0,2986.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201021_10.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201021_10.jpg.json,disease_3,3,2,1452.0,0.0,4032.0,1960.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201021_7.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201021_7.jpg.json,disease_3,3,2,877.0,1.0,3061.0,1613.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201026_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201026_5.jpeg.json,disease_3,3,2,40.0,72.0,3804.0,3020.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201027_1.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201027_1.jpeg.json,disease_3,3,2,1516.0,584.0,2712.0,2548.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201027_16.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201027_16.jpeg.json,disease_3,3,2,64.0,212.0,2836.0,2548.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201027_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201027_5.jpeg.json,disease_3,3,2,1068.0,616.0,3316.0,2372.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201104_2.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201104_2.jpeg.json,disease_3,3,2,561.0,531.0,2651.0,2621.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201104_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201104_4.jpeg.json,disease_3,3,2,530.0,591.0,2182.0,2295.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201104_9.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201104_9.jpeg.json,disease_3,3,2,1371.0,984.0,3113.0,2149.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201111_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201111_13.jpeg.json,disease_3,3,2,781.0,0.0,2826.0,3014.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201111_3.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201111_3.jpeg.json,disease_3,3,2,1468.0,456.0,2632.0,2108.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201111_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201111_4.jpeg.json,disease_3,3,2,1192.0,608.0,2908.0,2324.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201111_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201111_5.jpeg.json,disease_3,3,2,1852.0,668.0,3004.0,2532.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201111_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201111_8.jpeg.json,disease_3,3,2,886.0,966.0,3331.0,2666.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201111_9.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201111_9.jpeg.json,disease_3,3,2,1140.0,640.0,3172.0,1808.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201117_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201117_13.jpeg.json,disease_3,3,2,1021.0,921.0,3231.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201117_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201117_14.jpeg.json,disease_3,3,2,690.0,260.0,3766.0,2686.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201117_15.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201117_15.jpeg.json,disease_3,3,2,200.0,295.0,3606.0,2781.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201117_3.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201117_3.jpeg.json,disease_3,3,2,0.0,0.0,3281.0,2281.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201117_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201117_7.jpeg.json,disease_3,3,2,1200.0,207.0,2877.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201118_1.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201118_1.jpeg.json,disease_3,3,2,749.0,449.0,3219.0,2246.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201118_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201118_14.jpeg.json,disease_3,3,2,1148.0,536.0,3380.0,2796.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201118_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201118_7.jpeg.json,disease_3,3,2,460.0,376.0,3244.0,2652.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201118_9.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201118_9.jpeg.json,disease_3,3,2,1150.0,799.0,3321.0,2556.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201124_10.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201124_10.jpeg.json,disease_3,3,2,1121.0,0.0,3371.0,2041.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201124_12.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201124_12.jpeg.json,disease_3,3,2,916.0,24.0,2800.0,2316.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201124_3.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201124_3.jpeg.json,disease_3,3,2,1241.0,709.0,3203.0,2477.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201124_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201124_4.jpeg.json,disease_3,3,2,551.0,560.0,3138.0,2886.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201124_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201124_5.jpeg.json,disease_3,3,2,1826.0,826.0,2836.0,2026.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201124_6.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201124_6.jpeg.json,disease_3,3,2,1678.0,0.0,4032.0,3004.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201124_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201124_8.jpeg.json,disease_3,3,2,1176.0,631.0,4032.0,2650.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201125_11.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201125_11.jpeg.json,disease_3,3,2,1400.0,1121.0,2911.0,2031.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_3055e_20201125_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_3055e_20201125_7.jpeg.json,disease_3,3,2,985.0,0.0,3831.0,2320.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201014_17.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201014_17.jpg.json,disease_3,3,2,1330.0,881.0,2937.0,1934.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201014_26.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201014_26.jpg.json,disease_3,3,2,1274.0,729.0,2910.0,2317.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201021_1.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201021_1.jpg.json,disease_3,3,2,578.0,721.0,2491.0,2680.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201021_4.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201021_4.jpg.json,disease_3,3,2,17.0,906.0,1957.0,2425.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201022_2.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201022_2.jpeg.json,disease_3,3,2,1000.0,0.0,1659.0,1676.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201022_20.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201022_20.jpeg.json,disease_3,3,2,534.0,862.0,2165.0,2004.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201022_3.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201022_3.jpeg.json,disease_3,3,2,941.0,1068.0,2286.0,2010.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201022_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201022_5.jpeg.json,disease_3,3,2,0.0,708.0,2144.0,1964.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201022_9.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201022_9.jpeg.json,disease_3,3,2,20.0,136.0,2244.0,2564.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_2_5389e_20201023_19.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_2_5389e_20201023_19.jpeg.json,disease_3,3,2,700.0,10.0,3028.0,2890.0
