split,image_path,label_path,klass,disease_code,risk,x0,y0,x1,y1,label_normal_vs_d3,label_normal_vs_d4,label_normal_d3_d4,in_train_normal_vs_d3,in_train_normal_vs_d4,in_train_normal_d3_d4
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0092_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0092_S01_01.jpg.json,normal,0,0,117.0,995.0,1816.0,3050.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0093_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0093_S01_01.jpg.json,normal,0,0,0.0,1244.0,1816.0,4032.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0095_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0095_S01_01.jpg.json,normal,0,0,0.0,552.0,1816.0,3483.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0096_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0096_S01_01.jpg.json,normal,0,0,0.0,792.0,1816.0,3384.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0097_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0097_S01_01.jpg.json,normal,0,0,0.0,497.0,1816.0,3431.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0098_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0098_S01_01.jpg.json,normal,0,0,0.0,1176.0,1816.0,3624.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0099_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0099_S01_01.jpg.json,normal,0,0,0.0,861.0,1816.0,3405.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0100_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0100_S01_01.jpg.json,normal,0,0,790.0,0.0,2498.0,1701.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0101_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0101_S01_01.jpg.json,normal,0,0,832.0,0.0,3084.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0103_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0103_S01_01.jpg.json,normal,0,0,888.0,0.0,2998.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0104_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0104_S01_01.jpg.json,normal,0,0,904.0,143.0,2900.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0105_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0105_S01_01.jpg.json,normal,0,0,254.0,0.0,3000.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0106_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0106_S01_01.jpg.json,normal,0,0,664.0,33.0,2780.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0108_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0108_S01_01.jpg.json,normal,0,0,548.0,0.0,3074.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0109_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0109_S01_01.jpg.json,normal,0,0,665.0,0.0,3171.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0112_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0112_S01_01.jpg.json,normal,0,0,382.0,0.0,3049.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0113_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0113_S01_01.jpg.json,normal,0,0,713.0,0.0,2923.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0114_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0114_S01_01.jpg.json,normal,0,0,912.0,0.0,3216.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0115_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0115_S01_01.jpg.json,normal,0,0,888.0,49.0,2702.0,1800.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0117_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0117_S01_01.jpg.json,normal,0,0,631.0,168.0,2988.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0118_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0118_S01_01.jpg.json,normal,0,0,1063.0,0.0,3557.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0119_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0119_S01_01.jpg.json,normal,0,0,577.0,0.0,3002.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0120_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0120_S01_01.jpg.json,normal,0,0,791.0,0.0,3170.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0121_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0121_S01_01.jpg.json,normal,0,0,649.0,133.0,3044.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0122_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0122_S01_01.jpg.json,normal,0,0,850.0,0.0,2842.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0123_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0123_S01_01.jpg.json,normal,0,0,875.0,135.0,3160.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0124_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0124_S01_01.jpg.json,normal,0,0,810.0,0.0,3029.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0125_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0125_S01_01.jpg.json,normal,0,0,808.0,0.0,2966.0,1765.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0126_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0126_S01_01.jpg.json,normal,0,0,1066.0,234.0,2915.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0127_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0127_S01_01.jpg.json,normal,0,0,724.0,39.0,3024.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0128_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0128_S01_01.jpg.json,normal,0,0,506.0,0.0,2919.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0129_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0129_S01_01.jpg.json,normal,0,0,781.0,79.0,2975.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0130_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0130_S01_01.jpg.json,normal,0,0,875.0,0.0,3975.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0131_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0131_S01_01.jpg.json,normal,0,0,760.0,0.0,2798.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0132_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0132_S01_01.jpg.json,normal,0,0,800.0,0.0,3174.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0134_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0134_S01_01.jpg.json,normal,0,0,687.0,0.0,3996.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0135_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0135_S01_01.jpg.json,normal,0,0,272.0,26.0,2937.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0136_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0136_S01_01.jpg.json,normal,0,0,526.0,71.0,2876.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0137_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0137_S01_01.jpg.json,normal,0,0,510.0,0.0,3364.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0138_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0138_S01_01.jpg.json,normal,0,0,1017.0,0.0,4032.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0139_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0139_S01_01.jpg.json,normal,0,0,600.0,106.0,2892.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0140_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0140_S01_01.jpg.json,normal,0,0,585.0,0.0,2614.0,1771.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0141_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0141_S01_01.jpg.json,normal,0,0,495.0,0.0,3180.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0142_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0142_S01_01.jpg.json,normal,0,0,1075.0,0.0,3215.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0143_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0143_S01_01.jpg.json,normal,0,0,1000.0,0.0,3710.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0144_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0144_S01_01.jpg.json,normal,0,0,1016.0,0.0,2835.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0145_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0145_S01_01.jpg.json,normal,0,0,1087.0,0.0,2918.0,1816.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0146_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0146_S01_01.jpg.json,normal,0,0,0.0,763.0,1588.0,2969.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0147_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0147_S01_01.jpg.json,normal,0,0,88.0,1047.0,1816.0,3402.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0148_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0148_S01_01.jpg.json,normal,0,0,0.0,0.0,1816.0,3682.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0149_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0149_S01_01.jpg.json,normal,0,0,0.0,612.0,1816.0,2876.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0153_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0153_S01_01.jpg.json,normal,0,0,0.0,1074.0,1816.0,4032.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0154_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0154_S01_01.jpg.json,normal,0,0,287.0,1337.0,1816.0,2828.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0156_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0156_S01_01.jpg.json,normal,0,0,0.0,717.0,1816.0,2747.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0157_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0157_S01_01.jpg.json,normal,0,0,0.0,463.0,1816.0,2935.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0158_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0158_S01_01.jpg.json,normal,0,0,0.0,592.0,1816.0,2977.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0159_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0159_S01_01.jpg.json,normal,0,0,0.0,964.0,1816.0,3220.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0163_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0163_S01_01.jpg.json,normal,0,0,0.0,1062.0,1813.0,2877.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0166_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0166_S01_01.jpg.json,normal,0,0,0.0,982.0,1816.0,2732.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0167_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0167_S01_01.jpg.json,normal,0,0,0.0,934.0,1816.0,3975.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0168_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0168_S01_01.jpg.json,normal,0,0,0.0,1032.0,1816.0,3252.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0170_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0170_S01_01.jpg.json,normal,0,0,0.0,887.0,1766.0,3232.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0171_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0171_S01_01.jpg.json,normal,0,0,0.0,677.0,1816.0,2992.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0172_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0172_S01_01.jpg.json,normal,0,0,127.0,1248.0,1651.0,2812.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0173_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0173_S01_01.jpg.json,normal,0,0,105.0,1258.0,1782.0,3076.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0174_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0174_S01_01.jpg.json,normal,0,0,0.0,932.0,1816.0,4032.0,0,0,0,1,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0175_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0175_S01_01.jpg.json,normal,0,0,0.0,994.0,1816.0,3370.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0177_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0177_S01_01.jpg.json,normal,0,0,0.0,1110.0,1816.0,3310.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0178_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0178_S01_01.jpg.json,normal,0,0,0.0,1092.0,1816.0,2952.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0180_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0180_S01_01.jpg.json,normal,0,0,119.0,1237.0,1816.0,3972.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0181_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0181_S01_01.jpg.json,normal,0,0,0.0,782.0,1816.0,4032.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0182_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0182_S01_01.jpg.json,normal,0,0,14.0,1410.0,1816.0,3890.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0183_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0183_S01_01.jpg.json,normal,0,0,0.0,987.0,1816.0,2972.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0184_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0184_S01_01.jpg.json,normal,0,0,0.0,924.0,1816.0,4032.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0185_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0185_S01_01.jpg.json,normal,0,0,0.0,1157.0,1680.0,2860.0,0,0,0,1,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0186_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0186_S01_01.jpg.json,normal,0,0,0.0,1114.0,1816.0,3102.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0188_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0188_S01_01.jpg.json,normal,0,0,0.0,1193.0,1645.0,2690.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0189_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0189_S01_01.jpg.json,normal,0,0,13.0,1061.0,1816.0,4032.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0190_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0190_S01_01.jpg.json,normal,0,0,0.0,1021.0,1816.0,2711.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0192_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0192_S01_01.jpg.json,normal,0,0,20.0,1236.0,1816.0,2890.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0193_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0193_S01_01.jpg.json,normal,0,0,0.0,797.0,1816.0,2947.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0195_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0195_S01_01.jpg.json,normal,0,0,0.0,0.0,1816.0,3137.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0196_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0196_S01_01.jpg.json,normal,0,0,148.0,1094.0,1816.0,2929.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0199_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0199_S01_01.jpg.json,normal,0,0,102.0,1129.0,1814.0,3042.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0200_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0200_S01_01.jpg.json,normal,0,0,0.0,1135.0,1816.0,2847.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0201_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0201_S01_01.jpg.json,normal,0,0,0.0,1037.0,1816.0,3005.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0202_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0202_S01_01.jpg.json,normal,0,0,0.0,1064.0,1816.0,3346.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0203_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0203_S01_01.jpg.json,normal,0,0,0.0,1248.0,1816.0,3533.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0204_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0204_S01_01.jpg.json,normal,0,0,1357.0,0.0,4032.0,1816.0,0,0,0,1,1,1
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0205_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0205_S01_01.jpg.json,normal,0,0,0.0,979.0,1816.0,4032.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0206_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0206_S01_01.jpg.json,normal,0,0,239.0,1162.0,1816.0,3594.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0207_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0207_S01_01.jpg.json,normal,0,0,218.0,993.0,1808.0,4032.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0209_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0209_S01_01.jpg.json,normal,0,0,0.0,1159.0,1816.0,4032.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0210_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0210_S01_01.jpg.json,normal,0,0,0.0,1027.0,1816.0,4032.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0211_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0211_S01_01.jpg.json,normal,0,0,121.0,942.0,1801.0,2912.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0212_S01_01.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_13_0_c33_20210107_0212_S01_01.jpg.json,normal,0,0,129.0,1114.0,1552.0,2588.0,0,0,0,0,0,0
