split,klass,disease_code,risk,crop,area,grow,region,date,img_w,img_h,aspect,n_boxes,ext,box_w,box_h,box_area,box_rel_area,box_aspect,cx_norm,cy_norm
train,disease,4,1,2,3,12,,2020-11-05,3024,3024,1.0,1,.jpeg,2146,2660,5708360,0.6242345189104448,0.8067669172932331,0.5046296296296297,0.4398148148148148
train,disease,4,1,2,3,12,,2020-11-05,3024,3024,1.0,1,.jpeg,2146,2660,5708360,0.6242345189104448,0.8067669172932331,0.5552248677248677,0.4398148148148148
train,disease,4,1,2,3,12,,2020-11-05,3024,3024,1.0,1,.jpeg,2286,2380,5440680,0.5949625220458554,0.9605042016806723,0.611441798941799,0.39351851851851855
train,disease,4,1,2,3,12,,2020-11-06,3024,3024,1.0,1,.jpeg,3024,2660,8043840,0.8796296296296297,1.1368421052631579,0.5,0.5601851851851852
train,disease,4,1,2,3,12,,2020-11-06,3024,3024,1.0,1,.jpeg,2931,3024,8863344,0.9692460317460317,0.9692460317460317,0.5153769841269841,0.5
train,disease,4,1,2,3,12,,2020-11-06,3024,3024,1.0,1,.jpeg,2920,1713,5001960,0.5469865415301923,1.7046117921774664,0.513558201058201,0.4773478835978836
train,disease,4,1,2,3,12,,2020-11-06,3024,3024,1.0,1,.jpeg,2386,2327,5552222,0.6071601351445928,1.025354533734422,0.39451058201058203,0.384755291005291
train,disease,4,1,2,3,12,,2020-11-06,3024,3024,1.0,1,.jpeg,1519,1427,2167613,0.2370381087105624,1.0644709180098109,0.7488425925925926,0.7640542328042328
train,disease,4,1,2,3,12,,2020-11-06,3024,3024,1.0,1,.jpeg,3024,2992,9047808,0.9894179894179894,1.0106951871657754,0.5,0.4947089947089947
train,disease,4,1,2,3,12,,2020-11-06,3024,3024,1.0,1,.jpeg,1650,2692,4441800,0.4857305576551608,0.6129271916790491,0.34755291005291006,0.5413359788359788
train,disease,4,1,2,3,12,,2020-10-21,4032,3024,1.3333333333333333,1,.jpeg,2161,2468,5333348,0.4374189683589485,0.8756077795786061,0.5162450396825397,0.591931216931217
train,disease,4,1,2,3,12,,2020-10-21,4032,3024,1.3333333333333333,1,.jpeg,1280,2603,3331840,0.2732636264382296,0.4917402996542451,0.5349702380952381,0.5679563492063492
train,disease,4,1,2,3,12,,2020-10-21,4032,3024,1.3333333333333333,1,.jpeg,1635,3003,4909905,0.40268993882275134,0.5444555444555444,0.2027529761904762,0.4965277777777778
train,disease,4,1,2,3,12,,2020-10-21,4032,3024,1.3333333333333333,1,.jpeg,3532,3013,10641916,0.8728055844251281,1.1722535678725523,0.43799603174603174,0.4981812169312169
train,disease,4,1,2,3,12,,2020-10-21,4032,3024,1.3333333333333333,1,.jpeg,3012,2162,6511944,0.5340824987402368,1.393154486586494,0.4677579365079365,0.3759920634920635
train,disease,4,1,2,3,12,,2020-10-21,4032,3024,1.3333333333333333,1,.jpeg,2010,1897,3812970,0.31272390321869487,1.0595677385345281,0.7507440476190477,0.6863425925925926
train,disease,4,1,2,3,12,,2020-10-21,4032,3024,1.3333333333333333,1,.jpeg,3042,2992,9101664,0.7464805366591081,1.016711229946524,0.6192956349206349,0.49834656084656087
train,disease,4,1,2,3,12,,2020-11-02,4032,3024,1.3333333333333333,1,.jpeg,2476,1937,4796012,0.39334890977996134,1.2782653588022717,0.6904761904761905,0.550760582010582
train,disease,4,1,2,3,12,,2020-11-02,4032,3024,1.3333333333333333,1,.jpeg,2896,2774,8033504,0.6588745065927606,1.0439798125450612,0.3618551587301587,0.45866402116402116
train,disease,4,1,2,3,12,,2020-11-02,4032,3024,1.3333333333333333,1,.jpeg,2676,2333,6243108,0.5120336907911313,1.1470210030004286,0.5890376984126984,0.3857473544973545
train,disease,4,1,2,3,12,,2020-11-02,4032,3024,1.3333333333333333,1,.jpeg,4032,2617,10551744,0.8654100529100529,1.5406954528085595,0.5,0.4958664021164021
train,disease,4,1,2,3,12,,2020-11-02,4032,3024,1.3333333333333333,1,.jpeg,2497,3024,7550928,0.6192956349206349,0.8257275132275133,0.49342757936507936,0.5
train,disease,4,1,2,3,12,,2020-11-02,4032,3024,1.3333333333333333,1,.jpeg,3767,3023,11387641,0.9339668400153271,1.2461131326496857,0.4673859126984127,0.500165343915344
train,disease,4,1,2,3,12,,2020-11-02,4032,3024,1.3333333333333333,1,.jpeg,3307,3018,9980526,0.8185611339443185,1.0957587806494367,0.4810267857142857,0.4990079365079365
train,disease,4,1,2,3,12,,2020-11-02,4032,3024,1.3333333333333333,1,.jpeg,4027,2552,10276904,0.8428688219114806,1.5779780564263324,0.5006200396825397,0.4933862433862434
train,disease,4,1,2,3,12,,2020-11-02,4032,3024,1.3333333333333333,1,.jpeg,2246,2258,5071468,0.41594066253044426,0.9946855624446412,0.3792162698412698,0.37334656084656087
train,disease,4,1,2,3,12,,2020-11-04,4032,3024,1.3333333333333333,1,.jpeg,2496,2012,5021952,0.4118795666414714,1.2405566600397615,0.30952380952380953,0.6673280423280423
train,disease,4,1,2,3,12,,2020-11-04,4032,3024,1.3333333333333333,1,.jpeg,1491,1397,2082927,0.17083298886684303,1.0672870436649964,0.6018105158730159,0.4644510582010582
train,disease,4,1,2,3,12,,2020-11-04,4032,3024,1.3333333333333333,1,.jpeg,1976,1586,3133936,0.25703236541530194,1.2459016393442623,0.4548611111111111,0.7357804232804233
train,disease,4,1,2,3,12,,2020-11-04,4032,3024,1.3333333333333333,1,.jpeg,4023,3018,12141414,0.9957881590136054,1.3330019880715707,0.49888392857142855,0.4990079365079365
train,disease,4,1,2,3,12,,2020-11-04,4032,3024,1.3333333333333333,1,.jpeg,974,681,663294,0.05440060862307886,1.4302496328928047,0.12078373015873016,0.4307208994708995
train,disease,4,1,2,3,12,,2020-11-10,4032,3024,1.3333333333333333,1,.jpeg,1115,745,830675,0.0681285004356681,1.4966442953020134,0.4001736111111111,0.47966269841269843
train,disease,4,1,2,3,12,,2020-11-10,4032,3024,1.3333333333333333,1,.jpeg,2892,1527,4416084,0.3621887991307634,1.893909626719057,0.4330357142857143,0.5024801587301587
train,disease,4,1,2,3,12,,2020-11-10,4032,3024,1.3333333333333333,1,.jpeg,2311,1646,3803906,0.3119805117262955,1.4040097205346294,0.7134176587301587,0.27215608465608465
train,disease,4,1,2,3,12,,2020-11-10,4032,3024,1.3333333333333333,1,.jpeg,1610,1271,2046310,0.16782981518224574,1.2667191188040912,0.7175099206349206,0.5914351851851852
train,disease,4,1,2,3,12,,2020-11-10,4032,3024,1.3333333333333333,1,.jpeg,2126,1276,2712776,0.222490578021332,1.6661442006269593,0.263640873015873,0.40674603174603174
train,disease,4,1,2,3,12,,2020-11-10,4032,3024,1.3333333333333333,1,.jpeg,2015,686,1382290,0.11336966306584362,2.93731778425656,0.519469246031746,0.4183201058201058
train,disease,4,1,2,3,12,,2020-11-10,4032,3024,1.3333333333333333,1,.jpeg,3492,1802,6292584,0.5160915060468632,1.9378468368479467,0.4330357142857143,0.6144179894179894
train,disease,4,1,2,3,12,,2020-11-16,4032,3024,1.3333333333333333,1,.jpeg,865,2282,1973930,0.16189350933274543,0.3790534618755478,0.5393105158730159,0.5962301587301587
train,disease,4,1,2,3,12,,2020-11-16,4032,3024,1.3333333333333333,1,.jpeg,4012,2597,10419164,0.8545363940329218,1.5448594532152484,0.4975198412698413,0.42939814814814814
train,disease,4,1,2,3,12,,2020-11-16,4032,3024,1.3333333333333333,1,.jpeg,570,966,550620,0.045159556878306875,0.5900621118012422,0.47767857142857145,0.5343915343915344
train,disease,4,1,2,3,12,,2020-11-16,4032,3024,1.3333333333333333,1,.jpeg,1640,2012,3299680,0.27062599731250525,0.8151093439363817,0.7063492063492064,0.6570767195767195
train,disease,4,1,2,3,12,,2020-11-16,4032,3024,1.3333333333333333,1,.jpeg,744,2212,1645728,0.1349757495590829,0.33634719710669075,0.5391865079365079,0.5810185185185185
train,disease,4,1,2,3,12,,2020-11-16,4032,3024,1.3333333333333333,1,.jpeg,3042,1932,5877144,0.4820188492063492,1.5745341614906831,0.5610119047619048,0.6805555555555556
train,disease,4,1,2,3,12,,2020-11-16,4032,3024,1.3333333333333333,1,.jpeg,2131,2367,5044077,0.41369416690287225,0.9002957329953528,0.3461061507936508,0.3913690476190476
train,disease,4,1,2,3,12,,2020-11-16,4032,3024,1.3333333333333333,1,.jpeg,2091,2167,4531197,0.3716298874874024,0.9649284725426858,0.7406994047619048,0.42840608465608465
train,disease,4,1,2,3,12,,2020-11-16,4032,3024,1.3333333333333333,1,.jpeg,2186,2018,4411348,0.36180037215503486,1.083250743310208,0.5877976190476191,0.6663359788359788
train,disease,4,1,2,3,12,,2020-11-16,4032,3024,1.3333333333333333,1,.jpeg,3202,2392,7659184,0.6281743407239438,1.338628762541806,0.3970734126984127,0.3955026455026455
train,disease,4,1,2,3,12,,2020-11-24,4032,3024,1.3333333333333333,1,.jpeg,4032,1987,8011584,0.6570767195767195,2.0291897332662305,0.5,0.32853835978835977
train,disease,4,1,2,3,12,,2020-11-24,4032,3024,1.3333333333333333,1,.jpeg,685,2702,1850870,0.1518006411669606,0.25351591413767577,0.5120287698412699,0.44675925925925924
train,disease,4,2,2,3,12,,2020-10-14,4032,3024,1.3333333333333333,1,.jpg,2291,1884,4316244,0.3540003385613505,1.2160297239915074,0.46763392857142855,0.5714285714285714
train,disease,4,2,2,3,12,,2020-10-14,4032,3024,1.3333333333333333,1,.jpg,1916,1869,3581004,0.2936990189594356,1.025147137506688,0.5426587301587301,0.3090277777777778
train,disease,4,2,2,3,12,,2020-10-14,4032,3024,1.3333333333333333,1,.jpg,1216,1424,1731584,0.14201730074745947,0.8539325842696629,0.4099702380952381,0.48048941798941797
train,disease,4,2,2,3,12,,2020-10-21,3024,3024,1.0,1,.jpg,1776,2344,4162944,0.4552364155538759,0.757679180887372,0.4914021164021164,0.5
train,disease,4,2,2,3,12,,2020-10-21,3024,3024,1.0,1,.jpg,1826,1319,2408494,0.2633795159010106,1.3843821076573162,0.3019179894179894,0.5143849206349206
train,disease,4,2,2,3,12,,2020-10-21,3024,3024,1.0,1,.jpg,2336,2232,5213952,0.5701688082640464,1.0465949820788532,0.6124338624338624,0.5992063492063492
train,disease,4,2,2,3,12,,2020-10-21,3024,3024,1.0,1,.jpg,1876,2554,4791304,0.523950372330002,0.7345340642129993,0.3134920634920635,0.47883597883597884
train,disease,4,2,2,3,12,,2020-10-21,3024,3024,1.0,1,.jpg,1756,2404,4221424,0.46163146328490245,0.7304492512479202,0.3525132275132275,0.6038359788359788
train,disease,4,2,2,3,12,,2020-10-21,3024,3024,1.0,1,.jpg,1580,1684,2660720,0.290961549228745,0.9382422802850356,0.546957671957672,0.3353174603174603
train,disease,4,2,2,3,12,,2020-10-26,4032,3024,1.3333333333333333,1,.jpeg,3092,3012,9313104,0.7638219639707735,1.0265604249667994,0.38740079365079366,0.501984126984127
train,disease,4,2,2,3,12,,2020-10-26,4032,3024,1.3333333333333333,1,.jpeg,2908,3008,8747264,0.7174141261442849,0.9667553191489362,0.6393849206349206,0.5026455026455027
train,disease,4,2,2,3,12,,2020-10-26,4032,3024,1.3333333333333333,1,.jpeg,2964,3012,8927568,0.7322019085411943,0.9840637450199203,0.6324404761904762,0.501984126984127
train,disease,4,2,2,3,12,,2020-10-26,4032,3024,1.3333333333333333,1,.jpeg,3251,2038,6625538,0.5433990050495506,1.5951913640824338,0.40314980158730157,0.4828042328042328
train,disease,4,2,2,3,12,,2020-10-26,4032,3024,1.3333333333333333,1,.jpeg,2266,2663,6034358,0.4949128860649198,0.8509200150206534,0.46825396825396826,0.5596891534391535
train,disease,4,2,2,3,12,,2020-10-27,4032,3024,1.3333333333333333,1,.jpeg,2856,2728,7791168,0.6389991181657848,1.0469208211143695,0.3541666666666667,0.4537037037037037
train,disease,4,2,2,3,12,,2020-10-27,4032,3024,1.3333333333333333,1,.jpeg,1922,2784,5350848,0.43885424540186446,0.6903735632183908,0.4402281746031746,0.4603174603174603
train,disease,4,2,2,3,12,,2020-10-27,4032,3024,1.3333333333333333,1,.jpeg,2097,1524,3195828,0.26210848922902497,1.375984251968504,0.5465029761904762,0.4027777777777778
train,disease,4,2,2,3,12,,2020-10-26,4032,3024,1.3333333333333333,1,.jpeg,1301,1512,1967112,0.1613343253968254,0.8604497354497355,0.6094990079365079,0.4305555555555556
train,disease,4,2,2,3,12,,2020-10-26,4032,3024,1.3333333333333333,1,.jpeg,2261,2213,5003593,0.41037383799970606,1.0216900135562585,0.2803819444444444,0.36789021164021163
train,disease,4,2,2,3,12,,2020-10-26,4032,3024,1.3333333333333333,1,.jpeg,3852,2438,9391176,0.7702251039304611,1.5799835931091057,0.5223214285714286,0.5968915343915344
train,disease,4,2,2,3,12,,2020-10-26,4032,3024,1.3333333333333333,1,.jpeg,4032,2017,8132544,0.6669973544973545,1.9990084283589489,0.5,0.6665013227513228
train,disease,4,2,2,3,12,,2020-10-26,4032,3024,1.3333333333333333,1,.jpeg,1541,1026,1581066,0.12967244189342403,1.5019493177387915,0.3696676587301587,0.37367724867724866
train,disease,4,2,2,3,12,,2020-10-26,4032,3024,1.3333333333333333,1,.jpeg,745,1807,1346215,0.11041094196166121,0.41228555617044826,0.46217757936507936,0.298776455026455
train,disease,4,2,2,3,12,,2020-10-26,4032,3024,1.3333333333333333,1,.jpeg,2581,2182,5631742,0.4618920002414546,1.1828597616865262,0.6799355158730159,0.36078042328042326
train,disease,4,2,2,3,12,,2020-10-26,4032,3024,1.3333333333333333,1,.jpeg,2841,2338,6642258,0.5447703097442681,1.2151411462788708,0.3523065476190476,0.6134259259259259
train,disease,4,2,2,3,12,,2020-10-26,4032,3024,1.3333333333333333,1,.jpeg,1175,1717,2017475,0.1654648886946754,0.6843331391962726,0.5142609126984127,0.7045304232804233
train,disease,4,2,2,3,12,,2020-11-02,4032,3024,1.3333333333333333,1,.jpeg,2536,3024,7668864,0.628968253968254,0.8386243386243386,0.4025297619047619,0.5
train,disease,4,2,2,3,12,,2020-11-02,4032,3024,1.3333333333333333,1,.jpeg,3827,2628,10057356,0.8248624102418746,1.4562404870624048,0.4931795634920635,0.5654761904761905
train,disease,4,2,2,3,12,,2020-11-02,4032,3024,1.3333333333333333,1,.jpeg,3736,2297,8581592,0.7038263993869153,1.6264693077927732,0.5367063492063492,0.37979497354497355
train,disease,4,2,2,3,12,,2020-11-02,4032,3024,1.3333333333333333,1,.jpeg,3998,2987,11942026,0.9794351864974384,1.3384666889856043,0.5032242063492064,0.4938822751322751
train,disease,4,2,2,3,12,,2020-11-04,4032,3024,1.3333333333333333,1,.jpeg,1625,1116,1813500,0.14873570956160242,1.4560931899641576,0.7984871031746031,0.5740740740740741
train,disease,4,2,2,3,12,,2020-11-04,4032,3024,1.3333333333333333,1,.jpeg,2641,1406,3713246,0.3045449564856807,1.8783783783783783,0.3275049603174603,0.7559523809523809
train,disease,4,2,2,3,12,,2020-11-04,4032,3024,1.3333333333333333,1,.jpeg,2106,2008,4228848,0.3468324829931973,1.048804780876494,0.4027777777777778,0.33366402116402116
train,disease,4,2,2,3,12,,2020-11-04,4032,3024,1.3333333333333333,1,.jpeg,2651,1006,2666906,0.21872851185227177,2.6351888667992047,0.3287450396825397,0.2199074074074074
train,disease,4,2,2,3,12,,2020-11-10,4032,3024,1.3333333333333333,1,.jpeg,1461,1121,1637781,0.13432396974993702,1.303300624442462,0.3957093253968254,0.6162367724867724
train,disease,4,2,2,3,12,,2020-11-10,4032,3024,1.3333333333333333,1,.jpeg,2020,686,1385720,0.11365097736625514,2.944606413994169,0.7306547619047619,0.593915343915344
train,disease,4,2,2,3,12,,2020-11-10,4032,3024,1.3333333333333333,1,.jpeg,2221,1632,3624672,0.2972804862685815,1.360906862745098,0.5720486111111112,0.7301587301587301
train,disease,4,2,2,3,12,,2020-11-10,4032,3024,1.3333333333333333,1,.jpeg,1521,1866,2838186,0.23277618339002268,0.815112540192926,0.4232390873015873,0.6451719576719577
train,disease,4,2,2,3,12,,2020-11-16,4032,3024,1.3333333333333333,1,.jpeg,920,1827,1680840,0.13785548941798942,0.5035577449370553,0.5654761904761905,0.3715277777777778
train,disease,4,2,2,3,12,,2020-11-24,4032,3024,1.3333333333333333,1,.jpeg,2557,1842,4709994,0.3862940720269589,1.3881650380021715,0.4435763888888889,0.48544973544973546
train,disease,4,2,2,3,12,,2020-11-24,4032,3024,1.3333333333333333,1,.jpeg,4032,2922,11781504,0.9662698412698413,1.379876796714579,0.5,0.5168650793650794
train,disease,4,2,2,3,12,,2020-11-24,4032,3024,1.3333333333333333,1,.jpeg,3111,2608,8113488,0.6654344608213656,1.1928680981595092,0.6104910714285714,0.4312169312169312
train,disease,4,2,2,3,12,,2020-11-24,4032,3024,1.3333333333333333,1,.jpeg,890,2357,2097730,0.17204706921348786,0.3775986423419601,0.47271825396825395,0.47602513227513227
train,disease,4,2,2,3,12,,2020-11-24,4032,3024,1.3333333333333333,1,.jpeg,2946,3018,8891028,0.7292050500755858,0.9761431411530815,0.36532738095238093,0.5009920634920635
train,disease,4,2,2,3,12,,2020-11-24,4032,3024,1.3333333333333333,1,.jpeg,795,2007,1595565,0.13086158942743764,0.3961136023916293,0.5963541666666666,0.5887896825396826
train,disease,4,2,2,3,12,,2020-11-24,4032,3024,1.3333333333333333,1,.jpeg,1005,1952,1961760,0.16089537666918619,0.5148565573770492,0.5787450396825397,0.5234788359788359
train,disease,4,3,2,3,12,,2020-11-24,4032,3024,1.3333333333333333,1,.jpeg,1885,1081,2037685,0.16712242863966575,1.7437557816836262,0.5269097222222222,0.5881283068783069
valid,normal,0,0,2,3,11,,2020-11-16,720,960,0.75,1,.jpg,299,580,173420,0.25089699074074073,0.5155172413793103,0.5840277777777778,0.5447916666666667
valid,normal,0,0,2,3,11,,2020-11-10,720,960,0.75,1,.jpg,292,479,139868,0.20235532407407408,0.6096033402922756,0.4236111111111111,0.6598958333333333
valid,normal,0,0,2,3,11,,2020-11-12,720,960,0.75,1,.jpg,358,631,225898,0.3268200231481482,0.5673534072900158,0.45555555555555555,0.5463541666666667
valid,normal,0,0,2,3,11,,2020-11-10,4032,3024,1.3333333333333333,1,.jpg,1704,1032,1758528,0.14422713529856387,1.6511627906976745,0.45287698412698413,0.5376984126984127
valid,normal,0,0,2,3,11,,2020-11-12,4032,3024,1.3333333333333333,1,.jpg,2463,1477,3637851,0.29836137290564374,1.6675693974272174,0.5234375,0.4730489417989418
valid,normal,0,0,2,3,11,,2020-11-16,4032,3024,1.3333333333333333,1,.jpg,2902,1668,4840536,0.3970005826404636,1.7398081534772183,0.48834325396825395,0.5793650793650794
valid,normal,0,0,2,3,11,,2020-11-16,4032,3024,1.3333333333333333,1,.jpg,2780,1748,4859440,0.3985510099101369,1.5903890160183067,0.5109126984126984,0.5542328042328042
valid,normal,0,0,2,3,11,,2020-11-16,4032,3024,1.3333333333333333,1,.jpg,3352,1568,5255936,0.43106995884773663,2.1377551020408165,0.47668650793650796,0.5006613756613757
valid,normal,0,0,2,3,11,,2020-11-16,4032,3024,1.3333333333333333,1,.jpg,2928,1684,4930752,0.4043997228521038,1.7387173396674585,0.4935515873015873,0.5211640211640212
valid,normal,0,0,2,3,11,,2020-11-16,4032,3024,1.3333333333333333,1,.jpg,3036,1516,4602576,0.37748409549004786,2.0026385224274406,0.5337301587301587,0.5
valid,normal,0,0,2,3,11,,2020-11-19,4032,3024,1.3333333333333333,1,.jpg,3260,2065,6731900,0.5521223728689006,1.5786924939467313,0.5317460317460317,0.5084325396825397
valid,normal,0,0,2,3,11,,2020-11-19,4032,3024,1.3333333333333333,1,.jpg,3188,2124,6771312,0.5553547808012094,1.5009416195856873,0.5964781746031746,0.5224867724867724
valid,normal,0,0,2,3,11,,2020-11-19,4032,3024,1.3333333333333333,1,.jpg,3236,1926,6232536,0.511166619425548,1.6801661474558671,0.597718253968254,0.47453703703703703
valid,normal,0,0,2,3,11,,2020-11-19,4032,3024,1.3333333333333333,1,.jpg,3240,2175,7047000,0.5779655612244898,1.4896551724137932,0.511656746031746,0.5348875661375662
valid,normal,0,0,2,3,11,,2020-11-19,4032,3024,1.3333333333333333,1,.jpg,3156,1964,6198384,0.5083656147644243,1.6069246435845215,0.6086309523809523,0.5502645502645502
valid,normal,0,0,2,3,11,,2020-11-10,4000,3000,1.3333333333333333,1,.jpg,3531,1373,4848063,0.40400525,2.571740713765477,0.482125,0.5755
valid,normal,0,0,2,3,11,,2020-11-12,4000,3000,1.3333333333333333,1,.jpg,3280,1576,5169280,0.43077333333333334,2.081218274111675,0.45025,0.55
valid,normal,0,0,2,3,11,,2020-11-12,4000,3000,1.3333333333333333,1,.jpg,3027,1633,4943091,0.41192425,1.8536436007348438,0.489125,0.4891666666666667
valid,normal,0,0,2,3,11,,2020-11-12,4000,3000,1.3333333333333333,1,.jpg,2906,1485,4315410,0.3596175,1.956902356902357,0.46775,0.4905
valid,normal,0,0,2,3,11,,2020-11-16,4000,3000,1.3333333333333333,1,.jpg,2999,1500,4498500,0.374875,1.9993333333333334,0.445125,0.589
valid,normal,0,0,2,3,11,,2020-11-16,4000,3000,1.3333333333333333,1,.jpg,3104,1530,4749120,0.39576,2.0287581699346404,0.47325,0.49966666666666665
valid,normal,0,0,2,3,11,,2020-11-16,4000,3000,1.3333333333333333,1,.jpg,3047,1413,4305411,0.35878425,2.1564048124557678,0.454875,0.5278333333333334
valid,normal,0,0,2,3,11,,2020-11-16,4000,3000,1.3333333333333333,1,.jpg,3190,1512,4823280,0.40194,2.10978835978836,0.453,0.5023333333333333
valid,normal,0,0,2,3,11,,2020-11-16,4000,3000,1.3333333333333333,1,.jpg,2948,1720,5070560,0.4225466666666667,1.713953488372093,0.4905,0.589
valid,normal,0,0,2,3,11,,2020-11-19,4000,3000,1.3333333333333333,1,.jpg,3560,1784,6351040,0.5292533333333334,1.9955156950672646,0.49875,0.5166666666666667
valid,normal,0,0,2,3,11,,2020-11-19,4000,3000,1.3333333333333333,1,.jpg,2940,1601,4706940,0.392245,1.8363522798251093,0.44625,0.5568333333333333
valid,normal,0,0,2,3,11,,2020-11-19,4000,3000,1.3333333333333333,1,.jpg,3239,1402,4541078,0.37842316666666664,2.310271041369472,0.444625,0.491
valid,normal,0,0,2,3,11,,2020-11-19,4000,3000,1.3333333333333333,1,.jpg,3087,1623,5010201,0.41751675,1.902033271719039,0.478875,0.48383333333333334
valid,normal,0,0,2,3,11,,2020-11-19,4000,3000,1.3333333333333333,1,.jpg,2927,1606,4700762,0.39173016666666666,1.8225404732254047,0.409875,0.5376666666666666
valid,normal,0,0,2,3,11,,2020-11-19,4000,3000,1.3333333333333333,1,.jpg,3012,1535,4623420,0.385285,1.9622149837133551,0.4125,0.48183333333333334
valid,normal,0,0,2,3,12,,2020-10-14,6000,4000,1.5,1,.jpg,4043,2185,8833955,0.36808145833333333,1.8503432494279177,0.39425,0.517125
valid,normal,0,0,2,3,12,,2020-10-14,6000,4000,1.5,1,.jpg,2959,3041,8998319,0.3749299583333333,0.9730351857941467,0.3015833333333333,0.512875
valid,normal,0,0,2,3,12,,2020-10-14,6000,4000,1.5,1,.jpg,3529,3128,11038712,0.45994633333333335,1.1281969309462916,0.5840833333333333,0.50475
valid,normal,0,0,2,3,12,,2020-10-14,4032,3024,1.3333333333333333,1,.jpg,1797,1872,3363984,0.2758999433106576,0.9599358974358975,0.23177083333333334,0.5347222222222222
valid,normal,0,0,2,3,12,,2020-10-14,4032,3024,1.3333333333333333,1,.jpg,882,1245,1098090,0.0900607638888889,0.708433734939759,0.4437003968253968,0.3331679894179894
valid,normal,0,0,2,3,12,,2020-10-14,4032,3024,1.3333333333333333,1,.jpg,2269,2003,4544807,0.37274612294763587,1.1328007988017974,0.6080109126984127,0.5560515873015873
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,899,1123,1009577,0.08280129663748215,0.8005342831700801,0.4792906746031746,0.4515542328042328
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,3249,1376,4470624,0.3666619425547997,2.3611918604651163,0.5303819444444444,0.53505291005291
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,3250,1794,5830500,0.47819330278407657,1.8115942028985508,0.47346230158730157,0.5658068783068783
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,838,1212,1015656,0.08329987087427564,0.6914191419141914,0.8298611111111112,0.5036375661375662
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,2714,1758,4771212,0.39131491717057193,1.5437997724687145,0.6510416666666666,0.5436507936507936
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,3339,1894,6324066,0.5186735284391535,1.7629355860612461,0.5606398809523809,0.4513888888888889
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,3074,2383,7325342,0.6007940116633073,1.2899706252622745,0.548859126984127,0.4998346560846561
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,2019,1882,3799758,0.3116403100592089,1.0727948990435707,0.3036954365079365,0.5380291005291006
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,2798,1800,5036400,0.4130645313681028,1.5544444444444445,0.5964781746031746,0.5545634920634921
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,3481,2088,7268328,0.5961179610733183,1.6671455938697317,0.4507688492063492,0.546957671957672
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,3820,1617,6176940,0.5066068672839507,2.362399505256648,0.5262896825396826,0.529265873015873
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,3527,1512,5332824,0.43737599206349204,2.3326719576719577,0.5050843253968254,0.5466269841269841
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,3661,1823,6674003,0.5473739023001176,2.008228195282501,0.5147569444444444,0.4525462962962963
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,3371,1655,5579005,0.45756673136075415,2.036858006042296,0.48722718253968256,0.5216600529100529
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,3286,1473,4840278,0.39697942255605945,2.2308214528173793,0.4680059523809524,0.47437169312169314
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,3243,1813,5879559,0.4822169174382716,1.7887479316050745,0.4557291666666667,0.5659722222222222
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,3309,1648,5453232,0.44725135424540186,2.007888349514563,0.503844246031746,0.4930555555555556
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,2176,1547,3366272,0.27608759553204,1.4065934065934067,0.5969742063492064,0.5262896825396826
valid,normal,0,0,2,3,12,,2020-11-13,4032,3024,1.3333333333333333,1,.jpg,2191,1701,3726891,0.3056640625,1.2880658436213992,0.3743799603174603,0.5481150793650794
valid,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2623,3378,8860494,0.726700778691106,0.7764949674363528,0.4710648148148148,0.5178571428571429
valid,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2356,3500,8246000,0.6763025426219871,0.6731428571428572,0.5618386243386243,0.5300099206349206
valid,normal,0,0,2,3,12,,2020-12-21,4032,3024,1.3333333333333333,1,.jpg,3095,2628,8133660,0.6670888841647771,1.1777016742770168,0.4959077380952381,0.5095899470899471
